SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
101041017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,11,0,3,0,9,0,0,0,0,0,0,9,0,13,0,22,0,3,0,4,0,0,24,0,3,0,4,3,3,0,5,0,0,9,0,17,0,17,4,27,0,30,12,23,79,9,49,0,60,7,31,0,41,7,23,133,0,0,0,0,0,0,0,0,56,0,56,0,0,0,3,0,0,0,0,48,3,50,0,3,0,0,5,0,0,4,33,0,39,0,0,0,0,3,0,0,3,0,3,4,0,12,0,14,10,3,0,13,0,0,30,0,6,0,4,6,6,0,11,0,0,17,3,24,0,28,8,28,0,37,10,12,83,9,46,0,52,30,30,0,61,147,19,277,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,10,0,0
101041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,3,0,4,3,4,14,0,6,0,7,4,6,0,8,3,5,22,0,4,0,4,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,5,0,7,4,14,0,15,5,5,32,0,11,0,9,7,14,0,20,31,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,3,0,3,0,16,0,21,0,6,0,8,0,3,29,0,9,0,9,0,14,0,14,3,0,25,4,12,0,18,3,48,0,48,10,41,123,3,50,0,53,0,74,0,72,22,42,191,0,0,0,0,0,0,0,0,37,0,36,3,0,0,3,0,0,0,0,58,0,58,0,0,0,0,0,0,0,0,16,0,24,0,0,0,0,3,0,0,3,0,0,9,0,5,0,5,11,5,0,14,4,0,20,3,4,0,7,5,6,0,11,3,4,22,0,14,0,21,15,36,0,47,11,22,99,9,32,0,41,33,40,0,76,129,32,271,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0
101041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,7,0,10,14,3,19,0,18,0,7,0,7,0,10,34,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,5,0,4,0,4,3,0,0,4,0,5,17,0,11,0,9,8,3,0,14,17,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,0,0,16,0,8,0,10,0,9,0,8,0,0,23,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,4,0,7,0,5,24,3,10,0,13,10,7,0,14,16,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,4,0,8,0,6,0,7,0,8,0,5,0,11,18,3,23,0,28,0,8,0,7,4,11,42,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,12,0,5,0,5,3,0,0,3,0,0,6,3,5,0,8,0,5,0,5,0,5,27,3,10,0,18,7,5,0,13,27,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,4,7,0,12,0,12,0,3,0,3,0,4,15,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,6,0,3,0,3,0,0,0,7,14,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,0,3,4,12,0,13,0,5,0,9,0,0,21,0,4,0,4,0,4,0,4,0,3,10,0,15,0,16,0,19,0,21,4,27,73,6,40,0,43,3,32,0,34,12,28,123,0,0,0,0,0,0,0,0,46,0,52,0,0,0,0,0,0,0,0,45,0,42,0,4,0,4,3,0,0,3,17,0,27,0,0,0,3,0,0,0,0,4,0,10,0,5,0,6,12,3,0,15,0,3,29,0,7,0,4,3,3,0,7,0,0,10,0,12,0,12,12,14,0,29,7,17,67,3,29,0,34,29,26,0,49,119,24,235,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,8,0,0
101041026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,0,3,0,11,0,11,3,9,0,9,0,0,17,3,3,0,3,0,5,0,5,0,0,9,0,22,0,22,3,35,0,39,8,12,84,3,47,0,48,3,50,0,56,6,14,123,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,27,4,35,0,0,0,0,0,0,0,0,12,0,14,0,0,0,5,0,3,0,3,0,0,8,0,3,0,8,6,0,0,11,3,0,19,3,5,0,7,3,3,0,4,0,0,12,7,11,0,15,5,25,0,31,10,18,75,11,25,0,37,21,30,0,48,82,22,185,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0
101041027,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,5,3,12,0,10,0,3,0,3,0,3,17,0,3,0,3,0,0,0,0,0,0,6,0,19,0,19,4,5,0,11,4,9,39,4,39,0,42,0,14,0,11,5,12,72,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,4,0,0,4,9,0,12,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,6,0,0,3,0,0,12,0,10,0,10,0,0,0,0,0,0,13,0,7,0,8,5,19,0,26,9,17,60,3,20,0,27,14,21,0,31,42,23,129,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
101051539,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,5,0,15,0,15,0,0,0,0,0,0,21,0,18,0,22,0,5,0,5,0,0,30,5,45,0,54,14,10,0,28,11,3,98,4,26,0,24,7,22,0,26,7,3,67,7,42,0,52,13,89,3,100,20,50,213,13,161,3,173,32,128,3,165,33,56,433,0,0,0,3,0,0,0,0,87,0,94,9,3,0,8,0,0,0,0,77,0,88,0,6,0,12,19,0,0,25,29,0,64,3,5,0,7,32,4,0,31,0,3,49,4,15,0,22,96,24,0,115,6,3,148,3,11,0,9,16,15,0,31,10,0,56,3,40,0,46,24,48,3,77,35,24,186,21,88,0,105,186,92,3,281,251,35,670,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,5,0,0
101051540,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,3,0,3,0,0,10,0,5,0,5,0,0,0,3,3,3,18,0,14,0,11,0,19,0,16,4,14,45,0,35,0,41,3,20,0,28,6,15,82,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,3,4,0,3,0,0,11,0,0,0,0,9,0,0,9,0,0,14,3,8,0,7,16,3,0,23,0,0,33,0,0,0,0,3,0,0,3,3,0,7,3,9,0,18,3,13,0,17,5,9,52,9,20,0,31,41,17,0,59,51,14,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,0,4,0,10,0,10,0,3,0,7,0,0,18,0,3,0,3,0,6,0,10,0,3,13,0,7,0,13,5,15,0,20,3,0,37,0,26,0,27,10,31,0,38,6,4,77,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,11,0,11,0,3,0,3,7,0,0,3,0,0,11,0,0,0,0,9,0,0,11,0,0,16,3,0,0,0,22,8,0,29,0,0,33,4,0,0,3,8,5,0,15,3,0,17,0,9,0,11,0,11,0,10,8,7,38,8,16,0,20,46,19,0,64,38,11,140,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,5,0,3,0,3,0,0,10,3,10,0,13,6,16,0,18,7,12,50,3,18,0,23,9,17,0,23,12,15,70,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,3,3,0,7,0,0,0,0,8,0,0,6,0,0,6,3,4,0,3,27,6,0,30,0,0,36,4,0,0,3,5,3,0,4,0,0,14,0,4,0,8,10,4,0,10,3,4,29,6,10,0,15,49,9,0,61,23,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,11,0,0,0,0,0,0,12,0,4,0,4,0,0,0,0,0,0,6,0,16,0,16,0,17,0,24,3,0,46,0,8,0,13,0,7,0,9,4,0,22,0,15,0,10,0,25,0,31,5,17,67,5,57,0,61,4,54,0,58,9,18,152,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,4,0,0,4,9,0,14,0,0,0,0,4,0,0,4,0,0,7,0,7,0,7,23,8,0,33,0,0,45,0,0,0,9,12,0,0,8,0,0,16,0,20,0,17,0,10,0,17,7,14,61,3,28,0,38,49,24,0,70,53,16,177,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
101061544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,3,3,3,0,7,0,3,0,3,0,4,16,0,3,0,4,3,3,0,3,0,0,12,5,6,0,6,3,16,0,19,0,9,35,8,19,0,21,8,16,0,23,3,14,64,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,3,0,0,6,0,0,6,0,0,0,0,11,0,0,9,3,0,14,0,3,0,7,4,0,0,3,0,0,9,0,6,0,8,0,3,0,8,6,0,20,3,15,0,17,16,10,0,24,23,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,4,12,3,11,0,18,0,7,0,10,0,4,32,0,0,0,0,0,0,0,0,25,0,26,0,0,0,0,0,0,0,0,17,0,18,0,0,0,3,6,3,0,11,5,0,16,0,0,0,0,11,0,0,11,0,0,15,0,4,0,4,18,0,0,21,0,0,21,0,0,0,0,4,0,0,6,0,0,10,0,3,0,3,4,7,0,9,5,3,20,3,12,0,12,45,9,0,55,50,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,6,0,6,0,3,0,3,0,0,4,0,10,0,16,0,3,0,3,0,0,20,0,4,0,4,0,0,0,0,0,0,9,0,8,0,9,0,5,0,5,0,6,23,5,35,0,35,0,13,0,11,0,6,55,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,6,0,0,6,3,0,9,0,0,0,0,8,4,0,7,0,0,9,4,0,0,4,18,9,0,26,0,0,28,0,3,0,3,0,0,0,0,0,0,5,0,3,0,3,3,10,0,13,8,9,26,3,3,0,12,35,15,0,50,31,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,5,3,9,0,15,0,0,0,0,0,0,15,5,28,0,34,3,3,0,7,0,0,44,0,12,0,12,3,11,0,10,0,5,32,3,24,0,25,4,18,0,25,6,29,86,9,92,0,105,6,30,0,41,10,33,187,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,15,0,16,0,3,0,5,4,0,0,4,0,0,11,0,0,0,0,12,4,0,14,0,0,16,3,5,0,6,28,7,0,31,3,0,44,0,3,0,4,8,4,0,9,0,0,15,3,18,0,17,4,8,0,8,8,8,44,12,29,0,36,49,22,0,67,37,12,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,10,0,10,0,0,0,0,0,0,8,0,17,0,12,0,0,0,0,3,0,16,8,28,0,39,19,19,0,39,7,3,80,3,17,0,19,5,20,0,26,8,5,57,4,31,0,33,13,63,0,76,23,26,152,13,107,0,117,36,105,0,146,41,29,327,0,3,0,4,0,0,0,0,153,4,164,0,3,0,5,6,0,0,6,186,3,196,4,8,0,7,60,10,0,69,56,0,142,5,8,0,20,102,10,0,118,4,3,137,15,25,0,45,261,44,0,299,9,3,357,0,5,0,10,43,19,0,62,5,3,82,10,66,0,77,32,53,0,87,29,23,221,44,123,0,163,500,137,3,644,450,43,1298,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,13,0,13,3,0
102011032,0,0,0,0,0,0,0,0,0,0,0,3,13,0,15,0,0,0,0,0,0,15,3,19,0,26,0,0,0,0,0,0,24,0,13,0,16,0,0,0,3,0,0,20,6,67,0,81,18,34,0,46,6,7,139,6,33,0,46,15,85,0,101,16,0,163,6,82,0,91,25,248,0,275,49,51,472,31,233,7,271,62,365,0,426,79,60,838,0,0,0,3,0,0,0,0,102,0,111,0,0,0,0,0,0,0,0,116,0,115,0,4,0,7,36,4,0,42,38,0,85,10,10,0,15,53,7,0,64,0,0,79,15,30,0,42,192,49,0,239,4,0,285,9,13,0,23,55,39,3,89,7,3,122,10,71,0,81,51,123,0,174,43,47,338,48,128,0,174,386,217,3,606,310,48,1138,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,7,0,10,0,0
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,4,0,6,0,3,7,3,9,0,7,3,16,0,14,3,4,32,3,22,0,23,6,18,0,19,10,7,54,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,19,3,0,18,0,0,24,0,0,0,0,0,3,0,4,0,0,10,0,4,0,4,3,5,0,8,6,7,23,0,8,0,8,32,13,0,42,30,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,14,0,4,0,4,0,0,0,3,0,0,5,4,13,0,19,0,14,0,16,8,7,42,3,34,0,41,4,14,0,15,5,7,71,0,0,0,0,0,0,0,0,50,0,46,3,0,0,3,0,0,0,0,32,3,34,0,3,0,3,16,0,0,16,14,0,31,0,5,0,3,12,0,0,18,0,0,20,0,6,0,6,44,9,0,53,3,0,61,3,3,0,4,9,3,0,11,0,0,14,0,10,0,12,15,20,0,30,6,3,53,6,25,0,32,97,34,0,124,99,11,266,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,9,0,3,0,3,4,0,0,4,0,0,6,0,3,0,3,0,9,0,6,0,4,14,0,12,0,12,3,12,0,12,0,4,29,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,5,0,0,10,0,4,0,4,0,0,0,0,0,0,6,0,9,0,9,0,4,0,7,6,3,24,3,13,0,13,8,8,0,20,11,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,4,0,9,0,9,0,3,0,5,0,0,10,0,8,0,8,3,6,0,7,3,0,20,3,17,0,16,4,6,0,14,5,3,40,3,37,0,39,6,18,0,22,5,8,81,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,10,0,0,9,9,0,25,0,0,0,3,10,0,0,9,3,0,15,6,3,0,9,22,10,0,31,3,0,41,0,4,0,4,3,0,0,3,0,0,6,0,16,0,16,8,12,0,17,0,4,43,10,29,0,35,49,24,0,72,70,4,185,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0
