SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
319051524,3,3,0,0,4,0,0,0,0,0,9,20,9,0,32,0,0,0,0,3,6,29,3,0,41,0,5,3,0,13,11,34,3,0,42,0,9,0,0,12,4,13,3,0,22,0,0,0,0,0,3,5,0,0,12,0,5,0,0,12,4,11,0,0,15,4,9,0,0,9,0,0,0,0,0,0,0,0,0,0,15,28,0,0,50,0,3,0,0,3,6,10,0,0,15,6,5,0,0,14,71,200,24,4,296,11,3,0,0,17,0,0,0,0,0,19,10,0,0,25,0,0,0,0,0,43,24,0,0,65,0,0,0,0,5,23,28,3,3,52,7,23,0,0,25,21,13,0,0,34,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,11,0,0,24,16,7,0,0,20,0,0,0,0,0,16,0,0,0,16,43,3,0,0,42,5,0,0,0,5,43,23,0,0,72
319051525,4,10,3,0,22,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,3,7,0,0,15,0,0,0,0,0,3,10,0,0,14,0,3,0,0,3,6,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,10,4,3,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,5,44,56,7,0,103,68,31,0,4,108,0,0,0,0,0,9,4,0,0,11,0,0,0,0,0,27,6,0,0,36,0,0,0,0,4,7,0,0,0,8,8,3,0,0,13,9,4,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,9,5,0,0,0,5,0,0,0,0,0,3,0,0,0,3,4,0,0,0,10,0,0,0,0,0,11,0,0,0,11
319051526,0,6,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,15,0,0,19,0,0,0,0,0,7,8,0,0,14,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,0,0,8,4,0,0,0,7,28,57,0,0,86,7,0,0,0,8,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,13,12,0,0,19,0,0,0,0,0,3,3,0,0,9,0,6,3,0,5,8,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,11,0,0,0,11,0,0,0,0,0,3,0,0,0,3,9,0,0,0,7,0,0,0,0,0,10,0,0,0,8
397979799,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,9,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399999499,96,94,3,3,204,57,26,0,0,86,148,47,3,0,198,39,22,0,3,62,2787,2662,45,66,5553,56,31,4,0,94,102,49,19,7,177,50,35,7,0,92,466,195,8,11,685,173,46,0,3,226,40,17,0,0,62,85,35,3,0,128,337,164,5,11,528,459,258,11,11,742,61,31,3,0,92,93,28,9,0,133,120,56,12,3,182,53,23,3,6,79,386,126,0,6,515,305,191,14,14,529,5901,4138,166,150,10357,490,114,0,12,617,56,0,0,3,58,404,43,0,3,452,64,13,0,0,78,9838,2179,3,158,12174,96,19,0,3,117,408,22,0,3,438,216,26,0,0,242,1286,125,3,14,1428,149,11,0,0,160,51,3,0,0,55,131,9,0,3,141,826,49,3,7,889,4527,482,3,69,5085,91,12,0,3,105,906,36,3,6,954,611,58,3,9,680,559,58,0,4,628,1916,106,0,29,2056
401011001,5,0,0,0,3,3,9,0,0,11,18,66,4,0,90,6,8,0,0,13,60,106,14,3,176,16,30,6,0,57,47,199,36,0,280,30,323,89,3,443,14,10,3,0,29,18,37,10,0,62,87,138,20,0,252,30,67,22,4,122,223,532,198,11,966,26,59,6,0,92,20,26,5,0,50,31,54,11,0,100,53,138,25,0,221,14,16,4,0,43,33,76,5,0,111,55,79,12,4,148,805,1967,486,26,3280,3,0,0,0,9,7,0,0,0,7,32,16,0,0,52,7,0,0,0,5,166,23,3,0,196,4,0,0,0,8,94,66,3,3,169,57,144,6,3,211,65,3,3,3,78,47,3,0,0,47,31,17,9,0,54,24,10,0,0,38,461,302,226,7,1001,85,16,4,3,104,27,6,3,0,36,97,15,0,0,115,200,147,15,3,369,92,14,0,0,108,108,48,0,3,166
401011002,3,3,0,0,4,0,0,0,0,0,0,6,3,0,11,0,0,0,0,0,10,9,0,0,21,0,3,0,0,6,0,11,11,0,26,4,41,13,0,62,0,0,0,0,3,3,3,0,0,6,21,24,0,3,50,16,13,0,0,35,23,52,8,0,78,8,8,0,0,13,0,0,0,0,0,4,3,0,0,4,20,79,10,0,117,0,5,0,0,9,3,8,3,0,15,4,11,0,0,14,130,281,54,3,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,30,3,0,0,0,3,10,5,0,0,12,10,18,0,0,28,3,0,0,0,3,0,0,0,0,0,5,5,0,0,7,3,0,0,0,6,42,17,4,0,62,15,0,0,0,15,0,0,0,0,4,22,3,0,0,22,73,79,13,0,170,13,0,0,0,11,35,7,0,0,41
401021003,16,15,0,0,35,0,0,0,0,0,3,11,0,0,16,0,3,0,0,4,14,26,0,0,43,3,0,0,0,7,0,11,0,0,11,3,8,3,0,10,0,7,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,6,0,0,12,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,6,3,0,0,8,7,11,0,0,16,84,104,3,0,198,43,27,0,0,72,0,0,0,0,0,10,10,0,0,20,0,0,0,0,0,25,11,0,0,41,4,0,0,0,4,19,10,0,0,23,4,0,0,0,7,8,3,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,21,4,0,0,20,18,3,0,0,23,0,0,0,0,0,12,0,0,0,16,12,8,0,0,14,3,0,0,0,4,18,3,0,0,19
401021004,5,10,0,0,18,3,3,0,0,9,9,13,0,0,24,0,0,0,0,0,29,49,0,0,75,0,3,0,0,4,8,21,6,3,39,0,18,3,0,20,0,0,0,0,3,3,0,0,0,4,7,11,0,0,22,11,10,0,0,18,74,33,0,0,109,7,8,0,0,9,0,0,0,0,0,7,8,0,0,16,16,11,3,0,31,4,4,0,0,8,4,5,0,0,15,8,11,0,0,22,198,213,25,5,440,12,3,0,0,21,3,0,0,0,3,29,3,0,0,30,0,0,0,0,0,84,19,0,4,109,8,4,0,0,16,34,20,0,0,53,7,12,0,3,26,8,8,0,0,14,11,0,0,0,11,11,0,0,0,14,4,0,0,0,4,105,13,0,0,119,37,4,0,0,44,0,0,0,0,0,42,0,0,0,51,77,18,0,0,98,40,3,0,3,43,37,11,0,3,49
401021005,3,6,0,0,10,0,0,0,0,0,3,3,4,0,8,0,0,0,0,0,12,16,0,3,30,0,0,0,0,0,6,12,0,0,17,3,9,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,11,11,0,0,23,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,3,0,0,6,0,3,0,0,5,51,71,11,3,135,17,3,0,0,18,3,0,0,0,3,12,3,0,0,12,0,0,0,0,0,20,6,0,0,29,0,0,0,0,4,17,15,0,0,31,7,6,0,0,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,12,0,0,0,15,22,0,0,0,20,0,0,0,0,0,11,0,0,0,11,16,3,0,0,12,9,0,0,0,6,19,3,0,0,24
401021006,13,24,0,0,42,0,0,0,0,4,8,19,7,0,36,0,0,0,0,0,14,20,3,5,44,4,3,0,0,5,8,11,3,0,19,0,15,0,0,22,14,10,0,0,19,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,6,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,0,0,0,0,3,6,0,0,0,3,6,9,0,0,13,86,144,25,3,256,35,30,0,0,65,0,0,0,0,0,20,11,0,0,33,0,0,0,0,0,40,20,0,0,54,0,3,0,0,6,21,5,0,0,24,10,10,0,0,18,5,5,0,0,7,4,0,0,0,4,4,0,0,0,4,0,0,0,0,4,35,5,0,0,40,15,4,0,0,23,0,0,0,0,0,18,0,0,0,15,15,5,0,0,18,8,0,0,0,8,20,12,0,0,30
401021007,3,0,0,3,7,0,3,0,0,3,11,27,8,0,49,0,3,0,0,4,18,39,0,0,56,3,8,0,0,12,8,36,13,0,52,3,18,0,0,18,11,9,0,0,24,3,0,0,0,5,4,13,0,0,19,9,13,4,0,21,24,28,0,0,51,9,7,0,0,15,0,0,0,0,3,3,0,0,0,3,3,13,4,0,21,3,0,0,0,6,0,19,0,0,28,4,14,3,0,20,108,255,36,7,408,17,3,0,0,18,0,0,0,0,0,28,8,0,0,30,3,0,0,0,3,61,13,0,0,78,4,3,0,0,8,15,23,0,0,41,11,7,0,0,21,15,0,0,0,15,3,0,0,0,3,3,0,0,0,3,5,3,0,0,10,54,16,0,0,66,36,10,0,0,49,3,0,0,0,3,31,3,0,0,30,51,15,0,3,66,10,0,0,0,10,62,17,0,0,84
401021008,5,8,0,0,19,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,5,12,0,0,19,0,0,0,0,3,0,4,0,0,8,0,3,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,41,51,4,0,100,64,13,0,6,77,0,0,0,0,0,21,5,0,3,29,0,0,0,0,0,39,8,0,0,49,3,0,0,0,0,9,0,0,0,11,8,5,0,0,15,7,4,0,0,11,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,28,4,0,0,28,13,4,0,0,18,0,0,0,0,0,9,0,0,0,9,6,0,0,0,6,3,0,0,0,3,17,8,0,0,24
401021009,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,14,23,0,0,36,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,19,3,0,0,0,3,4,3,0,0,12,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,12,5,0,0,0,5,0,0,0,0,0,3,0,0,0,7,18,7,0,0,24,0,0,0,0,6,10,6,0,0,18
401021010,0,7,3,0,9,0,0,0,0,4,0,7,0,0,13,0,0,0,0,0,9,19,0,0,26,3,4,0,0,9,3,3,0,0,5,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,4,0,0,5,0,3,0,0,3,9,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,7,38,61,4,0,100,12,20,4,0,39,0,0,0,0,0,9,4,0,0,13,0,0,0,0,0,19,3,0,0,23,3,0,0,0,3,7,0,0,0,5,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,3,0,0,33,14,0,0,0,14,0,0,0,0,0,9,0,0,0,7,8,3,0,0,13,13,0,0,0,8,11,3,0,0,16
401031011,0,3,0,0,3,4,0,0,0,5,4,7,0,0,19,0,0,0,0,4,33,20,0,0,56,13,12,0,0,24,18,16,5,0,43,3,7,0,0,11,3,0,0,0,3,0,5,0,0,5,10,9,0,0,17,27,12,3,0,41,42,28,4,0,78,13,6,0,0,20,8,0,0,0,8,7,3,0,0,9,13,20,0,0,39,3,3,0,0,9,5,8,0,3,15,14,5,0,0,24,225,165,20,3,412,3,0,0,0,3,3,0,0,0,4,15,4,0,0,16,3,0,0,0,3,49,8,0,0,56,4,0,0,0,5,17,12,0,0,33,10,3,0,0,13,8,4,0,0,13,3,0,0,0,3,15,3,0,0,14,10,3,0,0,15,66,8,0,0,75,25,3,0,0,26,0,0,0,0,0,50,5,3,0,62,46,23,0,0,69,20,0,0,0,20,33,16,0,0,47
401031012,0,0,0,0,0,3,3,0,0,5,4,3,0,0,9,0,0,0,0,0,5,8,0,0,15,8,0,0,0,8,6,6,8,0,21,0,21,3,0,24,0,3,0,0,4,0,3,0,0,7,12,8,0,0,20,6,4,3,0,17,36,18,4,0,50,3,5,0,0,4,0,0,0,0,0,3,3,0,0,3,8,5,0,0,15,3,0,0,0,3,0,3,0,0,3,13,11,0,0,21,104,101,15,0,226,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,31,6,0,0,40,0,0,0,0,4,15,0,0,0,14,3,0,0,0,3,4,4,0,0,8,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,49,10,0,0,57,9,0,0,0,7,0,3,0,0,4,35,0,0,0,30,18,7,0,0,30,9,3,0,0,13,7,0,0,0,9
401031013,3,3,0,0,3,0,0,0,0,0,9,6,3,0,17,0,3,0,0,4,23,20,3,0,43,11,3,0,0,11,7,38,3,0,47,3,20,4,0,29,3,4,0,0,8,3,17,0,0,19,24,73,5,6,107,10,27,10,0,49,66,105,31,3,202,13,13,0,0,21,3,3,0,0,5,5,0,0,0,9,18,58,9,0,79,0,3,0,0,8,5,12,0,0,20,16,20,4,0,36,214,432,74,10,732,3,3,0,0,5,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,51,13,0,0,66,4,0,0,0,4,10,13,0,0,25,9,16,0,0,21,3,0,0,0,5,11,0,0,0,15,16,4,0,0,21,10,0,0,0,14,106,45,5,0,164,26,4,0,0,32,0,0,0,0,5,32,0,0,0,35,98,77,5,0,178,16,0,0,3,20,37,14,0,0,48
401041014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,18,0,0,33,5,0,0,0,7,4,0,0,0,3,4,0,0,0,3,3,3,0,0,4,6,0,0,0,6,0,0,0,0,4,7,0,0,0,7,13,4,0,0,18,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,4,0,0,3,3,3,0,0,4,60,41,0,0,104,0,0,0,0,0,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,46,10,0,0,56,3,0,0,0,3,7,4,0,0,11,3,6,0,0,10,12,0,0,0,12,3,0,0,0,3,3,0,0,0,3,5,0,0,0,5,31,3,0,0,32,18,0,0,0,18,3,0,0,0,3,18,0,0,0,18,12,0,0,0,14,3,0,0,0,5,24,0,0,0,22
401041015,0,0,0,0,0,0,0,0,0,0,3,25,0,0,31,3,0,0,0,3,29,29,6,3,72,6,0,0,0,11,12,19,11,0,42,0,11,6,0,15,4,3,0,0,7,0,0,0,0,0,11,3,0,0,12,3,15,0,0,15,13,10,0,0,20,3,7,3,0,16,0,0,0,0,0,3,0,0,0,3,3,17,3,0,25,3,3,0,0,3,7,22,3,0,34,11,6,0,0,20,125,169,34,9,340,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,0,0,0,0,0,58,10,0,0,71,6,0,0,0,4,10,12,0,0,23,3,12,0,0,17,20,5,0,3,27,3,0,0,0,4,3,0,0,0,6,0,3,0,0,3,39,7,0,0,44,24,4,0,0,33,3,0,0,0,3,18,3,0,0,21,36,9,0,0,54,7,0,3,0,10,51,20,0,0,70
401041016,0,3,0,0,0,0,0,0,0,3,3,6,0,0,14,0,0,0,0,0,23,54,7,0,84,11,3,0,0,20,8,9,0,0,17,0,18,0,0,16,0,5,0,0,8,0,0,0,0,0,6,3,0,0,8,8,4,0,0,14,32,14,0,0,50,4,10,0,0,12,0,0,0,0,0,3,3,0,0,4,5,15,0,0,22,5,0,0,0,3,7,14,0,0,13,3,15,0,3,20,116,167,10,3,304,3,0,0,0,3,0,0,0,0,0,19,4,0,0,22,0,0,0,0,0,69,17,0,0,84,3,0,0,0,6,16,12,0,3,32,11,8,0,0,19,12,3,0,0,17,6,0,0,0,5,3,0,0,0,3,9,5,0,0,16,64,11,0,0,77,35,4,0,0,35,0,0,0,0,0,28,9,0,0,34,28,13,0,0,33,14,0,0,0,14,44,14,0,3,61
401051017,3,0,0,0,6,0,0,0,0,0,9,32,8,0,42,0,4,0,0,3,20,69,5,0,96,0,19,0,0,23,12,69,14,0,101,3,36,28,0,72,6,7,0,0,12,13,9,0,0,23,39,74,3,0,120,8,25,4,4,45,60,144,48,3,254,3,9,3,0,18,0,6,4,0,5,9,10,4,0,21,18,65,20,0,101,0,4,0,0,6,8,30,10,0,45,16,14,3,0,32,236,624,159,6,1031,3,0,0,0,3,0,0,0,0,0,11,8,0,0,19,0,0,0,0,0,47,6,0,0,58,8,3,0,0,14,29,17,0,0,53,14,22,3,0,38,0,0,0,0,0,13,0,0,0,13,18,3,0,0,25,9,3,0,0,17,102,56,6,3,166,29,7,0,0,37,0,0,0,0,0,35,6,0,0,46,91,42,3,0,144,18,0,0,0,22,55,19,0,0,76
401051018,0,0,0,0,0,0,0,0,0,0,7,22,4,0,31,0,0,0,0,0,12,48,9,0,66,9,12,0,0,19,10,26,7,0,39,4,16,0,0,21,3,3,0,0,8,3,3,0,0,4,5,16,0,0,19,3,6,0,0,7,13,21,0,0,39,3,9,0,0,13,0,0,0,0,0,0,0,3,0,3,12,21,10,0,39,6,0,0,0,6,3,30,0,0,28,9,7,0,0,19,95,228,43,0,359,3,0,0,0,3,0,0,0,0,0,5,10,0,0,15,0,0,0,0,0,50,11,0,0,65,4,3,0,0,8,21,15,0,0,34,11,17,0,0,24,12,3,0,0,17,4,0,0,0,4,3,0,0,0,3,3,4,0,0,9,45,18,0,0,66,26,0,0,0,25,0,0,0,0,0,22,4,0,0,23,32,16,0,0,44,7,0,0,0,7,41,11,0,0,57
401051019,3,0,0,0,4,0,0,0,0,0,7,23,0,0,28,0,0,0,0,3,21,43,15,0,81,3,15,8,0,26,15,30,7,0,48,3,11,4,0,19,0,3,0,0,3,3,3,0,0,6,9,21,0,0,28,6,8,0,0,20,40,59,3,0,101,7,13,3,0,20,0,0,0,0,0,0,9,0,0,10,12,25,11,0,47,6,10,0,0,15,10,24,0,0,37,12,21,0,0,35,169,311,44,4,533,3,0,0,0,3,0,0,0,0,0,17,9,0,0,23,0,0,0,0,0,52,15,0,0,62,13,0,0,0,11,20,23,0,0,43,6,18,0,0,23,3,3,0,0,10,10,0,0,0,8,13,3,0,0,12,8,0,0,0,10,73,23,0,0,97,35,6,0,0,34,9,0,0,0,9,23,0,0,0,28,49,19,13,0,86,29,0,0,0,29,54,24,0,0,74
401061020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,15,0,0,20,0,5,0,0,7,6,7,0,0,16,0,5,0,0,3,3,0,0,0,9,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,10,4,0,0,12,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,9,3,0,0,9,0,0,0,0,0,3,6,0,0,7,0,3,0,0,6,50,55,5,0,112,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,21,3,0,0,22,4,0,0,0,4,11,0,0,0,13,3,3,3,0,8,4,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,7,3,0,0,16,0,0,0,0,0,7,3,0,0,13,10,4,0,0,8,8,0,0,0,4,14,4,0,0,22
