SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
701041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
701041040,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041041,0,0,15,0,0,3,0,3,0,0,0,13,4,0,3,7,0,3,0,0,17,3,3,8,4,3,3,0,0,28,4,13,19,20,16,3,3,0,69,3,20,31,21,14,5,0,0,103,0,22,45,34,27,20,3,0,144,0,0,36,25,28,10,0,0,106,0,0,13,18,10,11,0,0,55,0,0,3,8,11,6,0,0,25,0,0,5,7,15,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,23,68,178,153,125,71,16,0,625,0,0,0,0,0,0,0,0,3,57,3,3,0,0,0,0,0,59,24,7,3,3,0,0,0,0,40,10,10,6,6,3,0,0,0,36,3,9,5,8,3,3,3,0,37,3,12,16,5,7,4,0,0,51,7,8,13,10,13,3,3,0,64,3,14,14,10,12,7,0,0,59,0,0,9,4,5,12,3,0
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,0,3,3,0,0,0,0,8,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,0,0,0,44,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,3,3,3,0,0,0,0,7,0,0,3,9,4,0,0,0,22,0,0,6,3,3,3,0,0,16,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,21,17,5,0,0,72,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,12,3,0,3,3,0,0,0,0,8,0,5,3,4,0,0,0,0,15,0,3,6,0,0,0,0,0,16,3,10,4,3,9,3,0,0,23,0,0,4,0,5,0,0,0,10,0,0,0,0,0,3,0,0
702011045,0,0,8,0,0,4,3,0,3,3,0,18,3,3,0,6,0,6,3,0,23,3,3,23,5,14,13,3,0,65,10,17,24,12,17,14,3,0,102,9,28,54,32,39,26,3,0,188,3,22,71,73,85,61,9,0,324,0,3,35,45,52,38,5,0,177,0,4,17,30,35,18,3,0,111,0,0,5,8,15,19,3,0,60,0,0,5,12,15,14,0,0,44,0,0,0,0,3,4,0,0,11,0,0,3,0,0,0,0,0,3,33,89,252,236,280,213,41,3,1153,3,0,0,0,0,0,0,0,3,89,3,0,0,0,0,0,0,96,38,5,8,7,0,3,0,0,51,11,5,5,7,4,3,0,0,37,3,6,9,6,0,3,3,0,41,14,10,16,11,12,7,8,0,76,15,29,29,10,14,14,8,0,115,4,25,36,14,27,15,3,0,119,0,7,16,16,17,12,0,0
702011046,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,9,0,0,3,0,0,0,0,0,8,0,0,0,0,8,0,0,0,12,0,4,6,0,8,12,0,0,29,0,0,3,0,6,0,0,0,11,0,0,0,0,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,15,29,25,3,0,92,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
702011047,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,3,0,3,5,0,5,0,16,0,0,5,3,3,4,0,0,14,0,0,0,3,3,0,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,18,4,8,0,66,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0
702011048,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,4,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,3,8,3,3,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011049,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,10,0,5,6,3,0,0,0,0,15,0,11,15,14,15,7,3,0,60,0,12,17,14,15,17,6,0,88,0,0,13,4,13,12,0,0,43,0,0,5,6,3,3,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,67,45,53,46,12,0,256,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,3,5,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
702011050,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,6,0,0,0,0,0,16,0,3,10,3,3,0,0,0,22,0,0,6,7,4,0,0,0,24,0,0,5,3,4,5,0,0,15,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,33,19,14,6,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,9,0,3,4,0,0,0,0,0,11,0,4,10,3,4,0,0,0,27,0,3,3,0,0,0,0,0
702011051,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,6,0,0,13,0,0,3,0,3,3,0,0,11,0,3,0,0,0,4,0,0,8,0,0,3,0,3,0,0,0,14,0,0,3,0,4,3,3,0,13,0,0,0,3,3,3,0,0,14,0,0,3,5,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,17,18,23,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,10,0,0,0,0,3,0,0,0,7,3,4,0,0,0,0,0,0
702011052,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,4,0,0,0,8,0,0,3,0,0,0,3,0,5,0,0,3,0,0,3,0,0,6,0,3,4,0,0,0,0,0,14,0,3,10,4,4,7,0,0,26,0,0,5,3,8,3,0,0,23,0,3,3,4,4,3,0,0,16,0,0,7,0,6,3,0,0,15,0,0,0,6,8,6,0,0,19,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,3,3,11,34,38,39,34,4,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
702011053,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,6,0,0,9,0,3,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,21,8,20,4,0,0,64,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,3,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702011054,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,8,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
702021055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702021056,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,12,4,10,4,0,0,3,0,0,16,0,7,12,6,5,0,0,0,33,0,7,13,6,7,5,3,0,36,0,0,8,6,3,3,0,0,17,0,0,4,0,3,4,3,0,17,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,8,24,51,24,26,31,9,0,173,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,9,0,0,3,3,0,6,0,0,13,0,0,3,4,3,4,0,0,16,0,0,0,4,0,3,0,0
702031057,0,0,7,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,6,0,0,8,0,4,4,0,0,16,0,0,6,3,4,5,0,0,18,0,3,5,5,11,0,0,0,24,0,3,7,11,7,0,3,0,27,0,0,5,3,9,7,0,0,25,0,0,7,0,3,4,0,0,21,0,0,3,4,0,5,0,0,11,0,0,0,3,7,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,12,43,36,46,32,6,0,182,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,5,3,0,0,12,0,0,3,5,6,0,0,0,13,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0
702031058,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,10,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,10,11,9,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
702031059,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,7,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0
702031060,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,7,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,11,10,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702031061,0,0,7,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,17,0,0,3,3,4,0,0,0,10,0,0,0,4,3,0,0,0,11,0,0,3,0,4,0,0,0,9,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,20,23,13,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
702041062,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,3,0,0,12,0,0,0,0,3,0,0,0,7,0,0,6,8,4,3,0,0,18,0,0,3,4,0,4,0,0,13,0,0,0,4,3,0,0,0,4,0,0,3,0,0,3,0,0,7,0,0,0,5,3,4,0,0,20,0,0,0,3,0,4,0,0,6,0,0,6,0,0,0,0,0,8,0,3,23,32,18,20,3,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0
702041063,0,0,19,0,3,5,0,0,0,0,0,7,0,0,0,4,0,4,0,0,11,0,0,3,3,3,0,0,0,10,3,0,0,0,4,0,0,0,8,0,3,5,3,3,3,0,0,14,0,0,7,6,5,3,0,0,24,0,0,5,8,4,4,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,8,3,0,0,0,15,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,5,3,16,32,37,31,20,7,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,3,0,0,0,15,0,0,10,0,3,0,0,0,18,0,0,0,5,0,0,0,0,6,0,0,0,9,4,0,0,0,16,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
702041064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,0,0,0,12,0,3,0,4,3,3,0,0,17,0,5,14,6,9,3,0,0,31,0,3,7,10,18,6,3,0,46,0,0,7,7,3,11,0,0,27,0,0,4,4,4,11,5,0,31,0,0,0,3,3,0,0,0,4,0,0,0,0,7,0,0,0,12,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,14,42,46,47,31,7,0,188,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,3,3,3,3,0,0,14,0,0,3,0,0,0,0,0
702051065,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,4,0,0,3,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
